name,nickname,score,count,platform,date,dna,company,tag,url
不可思议的幻想乡 TOD RELOADED,Fushigi no Gensokyo TOD Reloaded,8.1,14,"['PS4', 'Switch']",2018-06-28,"['动作', '角色扮演', '冒险']",AQUA STYLE,"['动作', '角色扮演', '冒险', '女乃子']",https://www.vgtime.com/game/10709.jhtml
超能队长,The Awesome Adventures of Captain Spirit,8.0,48,"['PC', 'XBone', 'PS4']",2018-06-26,"['角色扮演', '解谜', '文字', '冒险']",Dontnod Entertainment,"['角色扮演', '解谜', '文字', '冒险', '互动电影']",https://www.vgtime.com/game/10768.jhtml
飙酷车神2,The Crew 2,6.6,32,"['PC', 'XBone', 'PS4']",2018-06-29,"['动作', '竞速', 'MMO']",Ivory Tower,"['动作', '竞速', 'MMO']",https://www.vgtime.com/game/10293.jhtml
恶果之地,Juicy Realm,-1.0,-1,"['PC', 'Android', 'iOS', 'PS4', 'Switch']",2018-05-04,"['动作', '角色扮演', '冒险', '独立']",SpaceCan,"['动作', '角色扮演', '冒险', '独立']",https://www.vgtime.com/game/10701.jhtml
沙加 绯色天恩 深红野望,サガ スカーレット グレイス 緋色の野望,-1.0,-1,"['PC', 'Android', 'iOS', 'PS4', 'Switch']",2018-08-02,"['动作', '角色扮演', '回合制']",Square Enix,"['动作', '角色扮演', '回合制']",https://www.vgtime.com/game/10633.jhtml
世界树迷宫X,世界樹の迷宮X,-1.0,-1,['3DS'],2018-08-02,['角色扮演'],Atlus,['角色扮演'],https://www.vgtime.com/game/10689.jhtml
边境保卫战,Border Break,-1.0,-1,['PS4'],2018-08-02,"['科幻', '射击']",SEGA,"['科幻', '射击']",https://www.vgtime.com/game/10807.jhtml
职业棒球 家庭竞技场 进化,プロ野球 ファミスタ エボリューション,-1.0,-1,['Switch'],2018-08-02,"['模拟', '体育', '第三人称']",Bandai Namco,"['模拟', '体育', '第三人称']",https://www.vgtime.com/game/10837.jhtml
天命奇御,Fate Seeker,8.0,66,['PC'],2018-08-08,"['动作', '角色扮演', '冒险']",甲山林娱乐,"['动作', '角色扮演', '冒险', '武侠', '单人', '神作不解释']",https://www.vgtime.com/game/10854.jhtml
胡闹厨房2,Overcooked 2,8.3,153,"['PC', 'XBone', 'PS4', 'Switch']",2018-08-07,"['即时战略', '模拟', '生存', '第三人称']",Ghost Town Games,"['即时战略', '模拟', '生存', '第三人称', '合作', '在线分手', '支持异地分手', '情侣验证器']",https://www.vgtime.com/game/10786.jhtml
子弹少女 幻想曲,バレットガールズ ファンタジア,7.2,14,"['PSV', 'PS4']",2018-08-09,"['动作', '射击']",D3 Publisher,"['动作', '射击']",https://www.vgtime.com/game/10733.jhtml
少数幸运儿,We Happy Few,5.6,16,"['PC', 'XBone', 'PS4']",2018-08-10,"['解谜', '生存', '恐怖', '主视角', '独立']",Compulsion Games,"['解谜', '生存', '恐怖', '主视角', '独立', '笨蛋']",https://www.vgtime.com/game/4316.jhtml
麦登橄榄球19,Madden NFL 19,-1.0,-1,"['PC', 'XBone', 'PS4']",2018-08-10,"['体育', '第三人称', '竞技']",EA,"['体育', '第三人称', '竞技']",https://www.vgtime.com/game/10761.jhtml
亡灵诡计,Death's Gambit,-1.0,-1,"['PC', 'PS4']",2018-08-14,"['动作', '角色扮演', '冒险']",White Rabbit,"['动作', '角色扮演', '冒险']",https://www.vgtime.com/game/4333.jhtml
暗黑血统3,Darksiders III,7.2,38,"['PC', 'XBone', 'PS4']",2018-11-27,"['动作', '角色扮演', '冒险']",Gunfire Games,"['动作', '角色扮演', '冒险', '女主人公']",https://www.vgtime.com/game/10270.jhtml
荒野大镖客Online,Red Dead Online,6.5,123,"['XBone', 'PS4']",2018-11-27,"['动作', '第三人称', '射击', '开放世界', '竞技', '多人']",Rockstar Games,"['动作', '第三人称', '射击', '开放世界', '竞技', '多人']",https://www.vgtime.com/game/10962.jhtml
翻滚赛艇,Flippy race,-1.0,-1,"['Android', 'iOS']",2018-11-27,"['模拟', '竞速']",Ketchapp,"['模拟', '竞速']",https://www.vgtime.com/game/11021.jhtml
圣物,Artifact,7.6,24,"['PC', 'Android', 'iOS']",2018-11-28,"['卡牌', '桌面']",Valve,"['卡牌', '桌面']",https://www.vgtime.com/game/10634.jhtml
铁环粉碎者,Hoop smash,-1.0,-1,"['Android', 'iOS']",2018-11-28,['解谜'],Kwalee Ltd,['解谜'],https://www.vgtime.com/game/11020.jhtml
深渊狂猎,ラピス・リ・アビス,-1.0,-1,"['PS4', 'Switch']",2018-11-29,"['动作', '角色扮演', '平台']",日本一,"['动作', '角色扮演', '平台']",https://www.vgtime.com/game/10916.jhtml
流行战争,Popular Wars,-1.0,-1,"['Android', 'iOS']",2018-11-29,"['即时战略', '多人']",Lion Studios LLC,"['即时战略', '多人']",https://www.vgtime.com/game/11013.jhtml
女神异闻录Q2,Persona Q2,9.0,21,['3DS'],2018-11-29,"['角色扮演', '模拟', '生存', '冒险']",Atlus,"['角色扮演', '模拟', '生存', '冒险']",https://www.vgtime.com/game/10456.jhtml
假面骑士 巔峰乱斗,Kamen Rider: Climax Scramble Zi-O,-1.0,-1,['Switch'],2018-11-29,"['动作', '格斗', '第三人称']",Bandai Namco,"['动作', '格斗', '第三人称']",https://www.vgtime.com/game/10848.jhtml
太吾绘卷,The Scroll Of Taiwu,8.4,84,['PC'],2018-09-21,"['策略', '角色扮演', '育成', '独立']",ConchShip Games,"['策略', '角色扮演', '育成', '独立']",https://www.vgtime.com/game/10917.jhtml
开拓者：拥王者,Pathfinder: Kingmaker,-1.0,-1,"['PC', 'XBone', 'PS4', 'Switch']",2018-09-25,['角色扮演'],Owlcat Games,['角色扮演'],https://www.vgtime.com/game/10415.jhtml
王者荣耀,Arena of Valor,-1.0,-1,"['Android', 'iOS', 'Switch']",2018-09-25,['MOBA'],天美工作室,['MOBA'],https://www.vgtime.com/game/11017.jhtml
时间微调器,Timespinner,-1.0,-1,['PC'],2018-09-26,['动作'],Lunar Ray Games,['动作'],https://www.vgtime.com/game/1590.jhtml
V拉力赛车4,V-Rally 4,-1.0,-1,"['PC', 'XBone', 'PS4', 'Switch']",2018-09-26,"['模拟', '竞速']",Kylotonn Games,"['模拟', '竞速', '想玩']",https://www.vgtime.com/game/10648.jhtml
传颂之物 斩,うたわれるもの斬,-1.0,-1,['PS4'],2018-09-27,"['动作', '角色扮演', '第三人称']",AQUAPLUS,"['动作', '角色扮演', '第三人称']",https://www.vgtime.com/game/10723.jhtml
英雄传说：闪之轨迹4,英雄伝説 閃の軌跡IV -THE END OF SAGA-,8.2,46,['PS4'],2018-09-27,"['动作', '角色扮演', '第三人称']",Nihon Falcom,"['动作', '角色扮演', '第三人称', '闪之轨迹4天下第一']",https://www.vgtime.com/game/10598.jhtml
美妙世界 Final Remix,The World Ends With You -Final Remix-,8.0,52,['Switch'],2018-09-27,"['动作', '角色扮演', '解谜']",Square Enix,"['动作', '角色扮演', '解谜']",https://www.vgtime.com/game/10604.jhtml
无双大蛇3,無双OROCHI3,8.1,276,"['PC', 'XBone', 'PS4', 'Switch']",2018-09-27,"['动作', '策略', '育成', '第三人称']",Omega Force,"['动作', '策略', '育成', '第三人称', '爽快', '无双', '割草', '画面最强无双', '集大成之作', '粉丝必入']",https://www.vgtime.com/game/10646.jhtml
奇异人生2,Life is Strange 2,8.0,29,"['PC', 'XBone', 'PS4']",2018-09-27,"['文字', '第三人称', '剧情']",Dontnod Entertainment,"['文字', '第三人称', '剧情']",https://www.vgtime.com/game/10800.jhtml
BattleTech,,-1.0,-1,['PC'],2018-04-25,['策略'],Harebrained Schemes,['策略'],https://www.vgtime.com/game/10963.jhtml
失落的龙约,ドラガリアロスト,6.6,36,"['Android', 'iOS']",2018-09-27,"['动作', '角色扮演', '冒险']",Cygames,"['动作', '角色扮演', '冒险']",https://www.vgtime.com/game/10885.jhtml
救赎之路SINNER,Sinner,6.4,22,"['PC', 'XBone', 'PS4']",2018-04-26,"['动作', '角色扮演', '冒险', '独立']",Darkstar,"['动作', '角色扮演', '冒险', '独立']",https://www.vgtime.com/game/10453.jhtml
不如归 大乱 1553龙虎相搏,不如帰大乱-1553 竜虎相搏つ,-1.0,-1,['Switch'],2018-04-26,"['策略', '卡牌']",Granzella,"['策略', '卡牌']",https://www.vgtime.com/game/10698.jhtml
实况力量棒球2018,実況パワフルプロ野球2018,-1.0,-1,"['PSV', 'PS4']",2018-04-26,"['体育', '第三人称']",Konami,"['体育', '第三人称']",https://www.vgtime.com/game/10599.jhtml
Light Fall,,-1.0,-1,"['PC', 'Switch']",2018-04-26,"['动作', '冒险', '独立']",Bishop Games,"['动作', '冒险', '独立']",https://www.vgtime.com/game/10660.jhtml
Dillon’s Dead Heat Breakers,ザ・デッドヒートブレイカーズ,-1.0,-1,['3DS'],2018-04-26,"['动作', '角色扮演', '塔防']",Vanpool,"['动作', '角色扮演', '塔防']",https://www.vgtime.com/game/10645.jhtml
魔法卷轴,Magic Scroll Tactics,-1.0,-1,"['PC', 'Switch']",2018-04-27,"['策略', '角色扮演', '独立']",オートリ電子,"['策略', '角色扮演', '独立']",https://www.vgtime.com/game/10877.jhtml
波波罗古罗伊斯：纳尔西亚之泪与妖精之笛,ポポロクロイス物語 ～ナルシアの涙と妖精の笛,-1.0,-1,"['Android', 'iOS']",2018-05-08,"['角色扮演', '模拟', '冒险']",Epic Games,"['角色扮演', '模拟', '冒险']",https://www.vgtime.com/game/10536.jhtml
永恒之柱2 死火,Pillars of Eternity 2: Deadfire,8.5,67,"['PC', 'XBone', 'PS4', 'Switch']",2018-05-08,"['策略', '角色扮演']",Obsidian,"['策略', '角色扮演']",https://www.vgtime.com/game/10095.jhtml
传说法师,Wizard of Legend,7.8,51,"['PC', 'PS4', 'Switch']",2018-05-15,"['动作', '冒险', '独立']",Contingent99,"['动作', '冒险', '独立']",https://www.vgtime.com/game/10802.jhtml
被遗忘的安妮,Forgotton Anne,-1.0,-1,"['PC', 'XBone', 'PS4']",2018-05-16,"['解谜', '平台', '冒险', '独立']",ThroughLine Games,"['解谜', '平台', '冒险', '独立']",https://www.vgtime.com/game/10696.jhtml
像素跑者3,Runner3,-1.0,-1,"['PC', 'PS4', 'Switch']",2018-05-22,"['音乐', '平台', '独立']",Choice Provisions,"['音乐', '平台', '独立']",https://www.vgtime.com/game/10643.jhtml
腐烂国度2,State of Decay 2,8.1,37,"['PC', 'XBone']",2018-05-22,"['生存', '恐怖']",Undead Labs,"['生存', '恐怖']",https://www.vgtime.com/game/4308.jhtml
卡里古拉Overdose,The Caligula Effect: Overdose,8.5,14,"['PC', 'PS4', 'Switch']",2018-05-17,"['动作', '角色扮演', '第三人称']",Aquria,"['动作', '角色扮演', '第三人称']",https://www.vgtime.com/game/10725.jhtml
人类拯救计划,Animal Force,-1.0,-1,['PS4'],2018-05-24,"['益智', '3D', '派对', 'VR']",互联星梦,"['益智', '3D', '派对', 'VR']",https://www.vgtime.com/game/10426.jhtml
女神异闻录3 月夜热舞,ペルソナ3 ダンシング・ムーンナイト,7.4,14,"['PSV', 'PS4']",2018-05-24,"['角色扮演', '音乐', '育成']",Atlus,"['角色扮演', '音乐', '育成']",https://www.vgtime.com/game/10457.jhtml
女神异闻录5 星夜热舞,ペルソナ5 ダンシング・スターナイト,8.0,88,"['PSV', 'PS4']",2018-05-24,"['角色扮演', '音乐', '育成']",Atlus,"['角色扮演', '音乐', '育成', '纯粹粉丝向', '去你的纯粹粉丝向', '摇就完事了', 'P5暖暖']",https://www.vgtime.com/game/10458.jhtml
黑暗之魂 重制版,Dark Souls Remastered,8.8,324,"['PC', 'XBone', 'PS4', 'Switch']",2018-05-24,"['动作', '角色扮演', '恐怖']",FromSoftware,"['动作', '角色扮演', '恐怖', '回合制', '恋爱模拟', '步行模拟', '受苦', '好玩', '跳崖之魂', '休闲娱乐', '二人转', '射爆之魂', '翻滚之魂', '跑酷之魂', '女装王子之魂', 'alll', '传火吗', '太阳万岁', '换装游戏', '小猪佩奇', '愉悦', '爱情', 'cosplay', '阖家', '步行模拟器', '饭后消食', '心跳回忆', '莽就完事了', '我舒服了你呢', '黑魂暖暖']",https://www.vgtime.com/game/10602.jhtml
墨菲斯法则,Morphies Law,-1.0,-1,"['PC', 'Switch']",2018-08-20,"['动作', '第三人称', '射击']",CSM SCOPE,"['动作', '第三人称', '射击']",https://www.vgtime.com/game/10522.jhtml
看墓人,Graveyard Keeper,-1.0,-1,['PC'],2018-08-15,"['角色扮演', '模拟', '沙箱', '冒险', '独立']",Lazy Bear Games,"['角色扮演', '模拟', '沙箱', '冒险', '独立']",https://www.vgtime.com/game/10850.jhtml
行尸走肉 最终季,The Walking Dead: The Final Season,8.3,22,"['PC', 'XBone', 'PS4', 'Switch']",2018-08-14,"['角色扮演', '文字', '冒险']",Telltale Games,"['角色扮演', '文字', '冒险']",https://www.vgtime.com/game/10743.jhtml
海贼王：伟大巡航,One Piece: Grand Cruise,-1.0,-1,['PS4'],2018-05-24,"['动作', 'VR']",Bandai Namco,"['动作', 'VR']",https://www.vgtime.com/game/10597.jhtml
莎木 1&2,Shenmue I & II,7.8,56,"['PC', 'XBone', 'PS4']",2018-08-21,"['动作', '角色扮演', '冒险']",D3T Limited,"['动作', '角色扮演', '冒险', 'RPG']",https://www.vgtime.com/game/10694.jhtml
Bad North,,-1.0,-1,['Switch'],2018-08-20,"['动作', '策略', '独立']",Plausible Concept,"['动作', '策略', '独立']",https://www.vgtime.com/game/10664.jhtml
墨西哥英雄大混战2,Guacamelee! 2,7.4,20,"['PC', 'PS4', 'Switch']",2018-08-21,"['动作', '冒险', '独立']",DrinkBox Studios,"['动作', '冒险', '独立']",https://www.vgtime.com/game/10678.jhtml
我的英雄学院 唯我正义,My Hero Academia: One’s Justice,-1.0,-1,"['PC', 'XBone', 'PS4', 'Switch']",2018-08-23,"['动作', '角色扮演', '科幻', '第三人称']",Bandai Namco,"['动作', '角色扮演', '科幻', '第三人称']",https://www.vgtime.com/game/10610.jhtml
F1 2018,,-1.0,-1,"['PC', 'Android', 'iOS', 'XBone', 'PS4']",2018-08-24,"['模拟', '竞速', '体育', '多人']",Codemasters,"['模拟', '竞速', '体育', '多人']",https://www.vgtime.com/game/10882.jhtml
小龙咖啡馆,リトルドラゴンズカフェ -ひみつの竜とふしぎな島-,7.3,25,"['PC', 'PS4', 'Switch']",2018-08-24,"['角色扮演', '模拟', '育成']",Toybox Games,"['角色扮演', '模拟', '育成', '丢人', '读条咖啡馆', '重新定义咖啡馆']",https://www.vgtime.com/game/10720.jhtml
实况足球 2019,Pro Evolution Soccer 2019,7.9,39,"['PC', 'XBone', 'PS4']",2018-08-28,"['模拟', '体育']",Konami,"['模拟', '体育']",https://www.vgtime.com/game/10719.jhtml
尼山萨满传,尼山萨满,-1.0,-1,['PC'],2018-08-23,['音乐'],NEXT Studio,['音乐'],https://www.vgtime.com/game/11009.jhtml
中国式家长,Chinese Parents,7.0,29,['PC'],2018-09-29,"['角色扮演', '模拟', '独立']",墨鱼玩游戏,"['角色扮演', '模拟', '独立']",https://www.vgtime.com/game/10922.jhtml
Firewall: Zero Hour,,-1.0,-1,['PS4'],2018-08-28,"['主视角', '射击', 'VR']",First Contact Entertainment,"['主视角', '射击', 'VR']",https://www.vgtime.com/game/10831.jhtml
FIFA 19,,7.8,104,"['PC', 'XBone', 'PS4', 'Switch']",2018-09-28,"['模拟', '体育', '竞技', '多人']",EA,"['模拟', '体育', '竞技', '多人']",https://www.vgtime.com/game/10751.jhtml
比特人生模拟器,Bitlife-life simulator,-1.0,-1,['iOS'],2018-09-30,"['模拟', '育成', '文字']",Gipvel,"['模拟', '育成', '文字']",https://www.vgtime.com/game/11019.jhtml
像素垃圾 怪物2,PixelJunk Monsters 2,-1.0,-1,"['PC', 'PS4', 'Switch']",2018-05-24,"['即时战略', '第三人称']",Q-Games,"['即时战略', '第三人称']",https://www.vgtime.com/game/10672.jhtml
夜勤人,Moonlighter,7.2,15,"['PC', 'XBone', 'PS4', 'Switch']",2018-05-29,"['动作', '模拟', '冒险']",Digital Sun Games,"['动作', '模拟', '冒险']",https://www.vgtime.com/game/10286.jhtml
世嘉MD经典合集,SEGA Mega Drive Classics,-1.0,-1,"['PC', 'XBone', 'PS4']",2018-05-29,"['动作', '模拟', '平台']",SEGA,"['动作', '模拟', '平台', '童年', '经典']",https://www.vgtime.com/game/10641.jhtml
痛苦,Agony,-1.0,-1,"['PC', 'XBone', 'PS4', 'Switch']",2018-05-29,"['恐怖', '主视角']",Madmind Studio,"['恐怖', '主视角']",https://www.vgtime.com/game/4207.jhtml
底特律：成为人类,Detroit: Become Human,8.9,986,['PS4'],2018-05-25,"['策略', '角色扮演', '冒险']",Quantic Dream,"['策略', '角色扮演', '科幻', '冒险', '拷问人性', '互动电影', '电影游戏', '仿生人', '角色代入', '同性恋']",https://www.vgtime.com/game/3128.jhtml
堕落军团 光荣系谱,Fallen Legion: Rise to Glory,-1.0,-1,['Switch'],2018-05-29,"['动作', '角色扮演', '即时战略']",YUMMYYUMMYTUMMY,"['动作', '角色扮演', '即时战略']",https://www.vgtime.com/game/10734.jhtml
宝可梦 探险寻宝,ポケモンクエスト,8.0,249,"['Android', 'iOS', 'Switch']",2018-05-30,"['角色扮演', '模拟', '益智', '育成']",Game Freak,"['角色扮演', '模拟', '益智', '育成']",https://www.vgtime.com/game/10730.jhtml
Unworthy,,-1.0,-1,['PC'],2018-05-29,"['动作', '冒险', '独立']",Aleksandar Kuzmanovic Games,"['动作', '冒险', '独立']",https://www.vgtime.com/game/10880.jhtml
人渣,SCUM,-1.0,-1,['PC'],2018-08-29,"['生存', '开放世界', '多人']",Gamepires,"['生存', '开放世界', '多人', '你们好']",https://www.vgtime.com/game/10879.jhtml
苍翼默示录 交叉组队战,BlazBlue: Cross Tag Battle,7.5,16,"['PC', 'PS4', 'Switch']",2018-05-31,['格斗'],Arc System Works,['格斗'],https://www.vgtime.com/game/10606.jhtml
说谎公主与盲眼王子,嘘つき姫と盲目王子,7.7,35,"['PSV', 'PS4', 'Switch']",2018-05-31,"['角色扮演', '解谜', '冒险']",日本一,"['角色扮演', '解谜', '冒险', '日本一']",https://www.vgtime.com/game/10612.jhtml
信使,The Messenger,8.4,62,"['PC', 'Switch']",2018-08-30,"['动作', '平台', '独立']",Sabotage,"['动作', '平台', '独立']",https://www.vgtime.com/game/10663.jhtml
火影忍者博人传 新忍出击,NARUTO TO BORUTO シノビストライカー,5.8,11,"['PC', 'XBone', 'PS4']",2018-08-30,['格斗'],Soleil,['格斗'],https://www.vgtime.com/game/10149.jhtml
双点医院,Two Point Hospital,7.9,35,['PC'],2018-08-30,"['模拟', '俯视角', '独立']",Two Point Studios,"['模拟', '俯视角', '独立']",https://www.vgtime.com/game/10824.jhtml
水蜜如酒之地,Where the Water Tastes Like Wine,-1.0,-1,"['PC', 'XBone', 'PS4']",2018-03-01,['冒险'],Dim Bulb Games,['冒险'],https://www.vgtime.com/game/10273.jhtml
猫咪后院VR,ねこあつめVR,-1.0,-1,['PS4'],2018-05-31,"['模拟', '育成', 'VR']",Hit-Point,"['模拟', '育成', 'VR']",https://www.vgtime.com/game/10703.jhtml
大家一起来读空气,みんなで空気読み。,-1.0,-1,['Switch'],2018-08-30,"['模拟', '独立', '多人']",Gmode,"['模拟', '独立', '多人']",https://www.vgtime.com/game/10887.jhtml
全金属狂潮 谁与争锋,Full Metal Panic! Fight: Who Dares Wins,-1.0,-1,['PS4'],2018-05-31,"['角色扮演', '模拟', '第三人称']",Bandai Namco,"['角色扮演', '模拟', '第三人称', '粉丝向', '第四季剧透']",https://www.vgtime.com/game/10833.jhtml
Grabity,,-1.0,-1,['PC'],2018-05-31,"['动作', '格斗', '独立', '多人']",Team Ninja Thumbs,"['动作', '格斗', '独立', '多人']",https://www.vgtime.com/game/10817.jhtml
Just Shapes & Beats,,-1.0,-1,"['PC', 'Switch']",2018-05-31,"['音乐', '弹幕', '独立']",Berzerk Studio,"['音乐', '弹幕', '独立']",https://www.vgtime.com/game/10655.jhtml
军营1944,Battalion 1944,-1.0,-1,"['PC', 'XBone', 'PS4']",2018-02-01,"['主视角', '射击']",Bulkhead Interactive,"['主视角', '射击']",https://www.vgtime.com/game/3548.jhtml
UFC 3,,7.5,15,"['PC', 'XBone', 'PS4']",2018-02-02,['体育'],EA,['体育'],https://www.vgtime.com/game/10616.jhtml
丹达拉,Dandara,-1.0,-1,"['PC', 'Android', 'iOS', 'XBone', 'PS4', 'Switch']",2018-02-07,"['动作', '平台', '独立']",Long Hat House,"['动作', '平台', '独立']",https://www.vgtime.com/game/10845.jhtml
真·三国无双8,真·三國無雙8,5.2,572,"['PC', 'XBone', 'PS4']",2018-02-08,"['动作', '育成', '第三人称']",Omega Force,"['动作', '育成', '第三人称', '骑马与砍杀', '无双', '历史', '肚兜', '寸步不让', '钓鱼']",https://www.vgtime.com/game/10248.jhtml
